_id,created_at_datetime,text,in_reply_to_status_id,in_reply_to_user_id,lang,user,cleaned_text,conv_starter
1131702344712904705,2019-05-23 23:23:59,"@shasoom6 We willen je vriendelijk verzoeken om bovenstaande tweet te verwijderen, aangezien er privacygevoelige details in vermeld zijn. Uiteraard helpen we je graag, stuur je vraag en je persoonlijke informatie even in een DM naar ons. Gaan wij ermee aan de slag!",1.131695560598143e+18,7.272393365346591e+17,nl,56377143,@shasoom6 we willen je vriendelijk verzoeken om bovenstaande tweet te verwijderen aangezien er privacygevoelige details in vermeld zijn uiteraard helpen we je graag stuur je vraag en je persoonlijke informatie even in een dm naar ons gaan wij ermee aan de slag!,1131494477313527808
1131496056632557571,2019-05-23 09:44:16,Aeroflot maakt zulke super actie niet als KLM maakt voor scholieren die hebben zijn examen geslaagd! Ik vind zo super actie van KLM weer  geweldig!!! 3 jaar dat opa in Rusland is overleden!! Lieve opa ik mis je nog steeds!! Denken aan prachtige zwanen van KLM!!! https://t.co/Eqgvvzef48,,,nl,146872603,aeroflot maakt zulke super actie niet als klm maakt voor scholieren die hebben zijn examen geslaagd! ik vind zo super actie van klm weer geweldig!!! 3 jaar dat opa in rusland is overleden!! lieve opa ik mis je nog steeds!! denken aan prachtige zwanen van klm!!!,1131496056632557571
1131502675101659138,2019-05-23 10:10:34,"@AnastasiaSivach Hoi Anastasia, dat doet ieder jaar toch nog zeer, hè..? 😢 Sterkte..! 👊

Wij vinden het zelf ook een leuke actie, we hopen dat deze veel succes gaat hebben...😊✈️",1.1314960566325576e+18,146872603.0,nl,56377143,@anastasiasivach hoi anastasia dat doet ieder jaar toch nog zeer hè? sterkte! wij vinden het zelf ook een leuke actie we hopen dat deze veel succes gaat hebben,1131496056632557571
1131503882079809536,2019-05-23 10:15:22,@KLM Hallo. Dat doet iedere jaar pijn! En 29.05 is 40 dagen dat neef in Rusland op 34 jaar in Rusland is overleden!! Ik wordt 35 27.01.2020! En neef zou worden 35 29.10.2019! Dank!! Mag jullie vanmiddag wat in DM vragen? Moet volgende week 2 keer naar dokter! Maar komt wel!,1.1315026751016591e+18,56377143.0,nl,146872603,@klm hallo dat doet iedere jaar pijn! en 2905 is 40 dagen dat neef in rusland op 34 jaar in rusland is overleden!! ik wordt 35 27012020! en neef zou worden 35 29102019! dank!! mag jullie vanmiddag wat in dm vragen? moet volgende week 2 keer naar dokter! maar komt wel!,1131496056632557571
1131504138624413696,2019-05-23 10:16:23,@KLM Als mag ik kom vanmiddag dan in DM en maak voor jullie schreenshot!!,1.1315026751016591e+18,56377143.0,nl,146872603,@klm als mag ik kom vanmiddag dan in dm en maak voor jullie schreenshot!!,1131496056632557571
1131505593175478272,2019-05-23 10:22:10,"@AnastasiaSivach Dat is apart ja, die getallen..
Dat is prima, we wachten je berichtje af!",1.1315041386244137e+18,146872603.0,nl,56377143,@anastasiasivach dat is apart ja die getallen dat is prima we wachten je berichtje af!,1131496056632557571
1131506625364320257,2019-05-23 10:26:16,@KLM Gelukkig ik denk altijd aan jullie prachtige zwanen en dat gaat wel! En jullie actie met scholieren ik vind wederom gaaf!! Ook ik ben allang super blij met jullie!!! Super bedankt voor alles en tot vanmiddag in DM! https://t.co/F4sHVbzgBd,1.1315055931754783e+18,56377143.0,nl,146872603,@klm gelukkig ik denk altijd aan jullie prachtige zwanen en dat gaat wel! en jullie actie met scholieren ik vind wederom gaaf!! ook ik ben allang super blij met jullie!!! super bedankt voor alles en tot vanmiddag in dm!,1131496056632557571
1131530740951392258,2019-05-23 12:02:06,@AnastasiaSivach Dank je wel! We zien je berichtje vanmiddag tegemoet! 👍,1.1315066253643203e+18,146872603.0,nl,56377143,@anastasiasivach dank je wel! we zien je berichtje vanmiddag tegemoet!,1131496056632557571
1131506452051374080,2019-05-23 10:25:35,@KLM check dm plz,,56377143.0,en,710209523798007808,@klm check dm plz,1131506452051374080
1131510780136951809,2019-05-23 10:42:47,@tommmmmyyk We replied to your DM.,1.1315064520513741e+18,7.102095237980078e+17,en,56377143,@tommmmmyyk we replied to your dm,1131506452051374080
1131511080297963521,2019-05-23 10:43:58,@KLM Replied,1.1315107801369518e+18,56377143.0,en,710209523798007808,@klm replied,1131506452051374080
1131515724835491840,2019-05-23 11:02:26,@tommmmmyyk Thank you.,1.1315110802979635e+18,7.102095237980078e+17,en,56377143,@tommmmmyyk thank you,1131506452051374080
1131511662224109568,2019-05-23 10:46:17,"@KLM Can each passenger take (pay for if necessary) a 23kg bag, as well as the cabin luggage, on flight KL1272 / KL1029, leaving 14.05 from Wroclaw, Copernicus Airport, to London, Heathrow Airport, Tue 6 Aug 2019?",,56377143.0,en,14431400,@klm can each passenger take pay for if necessary a 23kg bag as well as the cabin luggage on flight kl1272 kl1029 leaving 1405 from wroclaw copernicus airport to london heathrow airport tue 6 aug 2019?,1131511662224109568
1131516536131346433,2019-05-23 11:05:39,"@JonathanGunson We'd like to check this for you, Jonathan! In order to do so, can you please share your booking code, ticket number, and email address via DM? Thank you.",1.1315116622241096e+18,14431400.0,en,56377143,@jonathangunson wed like to check this for you jonathan! in order to do so can you please share your booking code ticket number and email address via dm? thank you,1131511662224109568
1131517265415815168,2019-05-23 11:08:33,@KLM Thanks will continue via DM.,1.1315165361313464e+18,56377143.0,en,14431400,@klm thanks will continue via dm,1131511662224109568
1131519138332061696,2019-05-23 11:15:59,@JonathanGunson We have replied to your DM!,1.1315172654158152e+18,14431400.0,en,56377143,@jonathangunson we have replied to your dm!,1131511662224109568
1131523529814335488,2019-05-23 11:33:26,"@KLM Sent another DM
Thanks",1.1315191383320617e+18,56377143.0,en,14431400,@klm sent another dm thanks,1131511662224109568
1131517779734142976,2019-05-23 11:10:35,Gaat lekker. Eerst heen vertraging en nu weer terug vertraging. Reden onbekend 😕 @KLM wroclaw - Amsterdam,,,nl,86476693,gaat lekker eerst heen vertraging en nu weer terug vertraging reden onbekend @klm wroclaw amsterdam,1131517779734142976
1131520015709212672,2019-05-23 11:19:29,"@alexVonline Hoi, vervelend om te lezen dat je dubbel pech hebt. We kunnen even voor je kijken of we meer informatie hebben. Zou je ons in dat geval in een DM je ticketnummer en boekingscode willen sturen? NB: de meest actuele informatie vindt je op de borden in de vertrekhal.",1.131517779734143e+18,86476693.0,nl,56377143,@alexvonline hoi vervelend om te lezen dat je dubbel pech hebt we kunnen even voor je kijken of we meer informatie hebben zou je ons in dat geval in een dm je ticketnummer en boekingscode willen sturen? nb de meest actuele informatie vindt je op de borden in de vertrekhal,1131517779734142976
1131520488705015809,2019-05-23 11:21:21,@KLM Fijn dat de meeste boorden in de vertrekhal te vinden zijn. Duh... zie dm,1.1315200157092127e+18,56377143.0,nl,86476693,@klm fijn dat de meeste boorden in de vertrekhal te vinden zijn duh zie dm,1131517779734142976
1131524529862389760,2019-05-23 11:37:25,"@alexVonline DM gezien, we hebben je inmiddels ook beantwoord. We wensen je ieder geval toch nog een goede vlucht ondanks je vertraging. ✈️",1.1315204887050158e+18,86476693.0,nl,56377143,@alexvonline dm gezien we hebben je inmiddels ook beantwoord we wensen je ieder geval toch nog een goede vlucht ondanks je vertraging,1131517779734142976
1131524932733739011,2019-05-23 11:39:01,@KLM Wat is jullie vertragingspercentage per maand?,1.1315245298623898e+18,56377143.0,nl,86476693,@klm wat is jullie vertragingspercentage per maand?,1131517779734142976
1131519381429731328,2019-05-23 11:16:57,@KLM  we have a trip for two people tonight from JRO to AMS (conf #: KBTMPE). Can we get confirmed seats?,,56377143.0,en,249664496,@klm we have a trip for two people tonight from jro to ams conf # kbtmpe can we get confirmed seats?,1131519381429731328
1131520551296602112,2019-05-23 11:21:36,"@djmogul We highly advise against sharing your booking code via public post, David. Please delete your tweet and send us your booking details (code, ticket numbers, full name, and email address) via DM instead so we can assist you further. Thank you.",1.1315193814297313e+18,249664496.0,en,56377143,@djmogul we highly advise against sharing your booking code via public post david please delete your tweet and send us your booking details code ticket numbers full name and email address via dm instead so we can assist you further thank you,1131519381429731328
1131530820034940928,2019-05-23 12:02:24,"@KLM what can I say, oh god!!! The most unprofessional flight ever??? Imagine you are sleeping in a 7 hours flight and the hosts pushes your arm in a very “not nice way” because she wants to pass by, you wake up like a mad person, why??!!!!",,56377143.0,en,125593385,@klm what can i say oh god!!! the most unprofessional flight ever??? imagine you are sleeping in a 7 hours flight and the hosts pushes your arm in a very not nice way because she wants to pass by you wake up like a mad person why??!!!!,1131530820034940928
1131531841624772608,2019-05-23 12:06:28,"@Shawki_alameh Thank you for bringing this to our attention. Could you kindly share your full name, flight number, date and seat number via a DM?",1.1315308200349409e+18,125593385.0,en,56377143,@shawki_alameh thank you for bringing this to our attention could you kindly share your full name flight number date and seat number via a dm?,1131530820034940928
1131538233249226752,2019-05-23 12:31:52,@KLM @AirFranceKLM very disappointed that KLM made a mistake crediting a flight to the wrong program and will not fix it. Should have been credited to @Delta. Was credited to @flyingblue  instead. I need those MQDs!,,56377143.0,en,635039691,@klm @airfranceklm very disappointed that klm made a mistake crediting a flight to the wrong program and will not fix it should have been credited to @delta was credited to @flyingblue instead i need those mqds!,1131538233249226752
1131541448665509888,2019-05-23 12:44:39,"@Traveling_Tiff Regrettably we are not able to assist you via this channel regarding your Flying Blue question. Please contact Flying Blue directly for assistance. This is possible via https://t.co/PC8cmcouUS, or by phone. &gt;&gt;&gt;",1.1315382332492268e+18,635039691.0,en,56377143,@traveling_tiff regrettably we are not able to assist you via this channel regarding your flying blue question please contact flying blue directly for assistance this is possible via or by phone gtgtgt,1131538233249226752
1131541859778596864,2019-05-23 12:46:17,@KLM I Did that and they said to go online,1.1315414486655099e+18,56377143.0,en,635039691,@klm i did that and they said to go online,1131538233249226752
1131543338308521984,2019-05-23 12:52:09,"@Traveling_Tiff Please send us your booking code, ticket number, Flying Blue number and email address via DM so we can assist you further.",1.1315418597785969e+18,635039691.0,en,56377143,@traveling_tiff please send us your booking code ticket number flying blue number and email address via dm so we can assist you further,1131538233249226752
1131541498288365568,2019-05-23 12:44:50,@Traveling_Tiff &lt;&lt;&lt;  From The Netherlands this is possible via 020 47 47 747 and from other countries: 00 33 1 58 68 68 68. Our apologies for any inconvenience.,1.1315382332492268e+18,635039691.0,en,56377143,@traveling_tiff ltltlt from the netherlands this is possible via 020 47 47 747 and from other countries 00 33 1 58 68 68 68 our apologies for any inconvenience,1131538233249226752
1131549984690790401,2019-05-23 13:18:34,"En jaaaaaa hoor, @KLM 1396 bijna 3 uur vertraagd èn de @PulkovoAirport lounge is under reconstruction 😑😑 #FML",,,nl,2813328844,en jaaaaaa hoor @klm 1396 bijna 3 uur vertraagd èn de @pulkovoairport lounge is under reconstruction #fml,1131549984690790401
1131554378001866754,2019-05-23 13:36:01,"@RutgerKosters Hoi Rutger, dat is inderdaad dubbele pech. Vervelend om te lezen dit. Als we je ergens mee kunnen helpen, dan ontvangen we graag je boekingscode en ticketnummer in een DM. In ieder geval ondanks alles toch nog een goede vlucht gewenst.",1.1315499846907904e+18,2813328844.0,nl,56377143,@rutgerkosters hoi rutger dat is inderdaad dubbele pech vervelend om te lezen dit als we je ergens mee kunnen helpen dan ontvangen we graag je boekingscode en ticketnummer in een dm in ieder geval ondanks alles toch nog een goede vlucht gewenst,1131549984690790401
1131558528404086784,2019-05-23 13:52:31,@KLM Due to delayed flight from istanbul to Amsterdam we have missed our connection flight to Santiago on 21st of may and we booked hotel in Amsterdam with our own employee of Klm in Amsterdam Airport.,,56377143.0,en,802845891296194561,@klm due to delayed flight from istanbul to amsterdam we have missed our connection flight to santiago on 21st of may and we booked hotel in amsterdam with our own employee of klm in amsterdam airport,1131558528404086784
1131559913086439424,2019-05-23 13:58:01,"@EdaObradovic We noticed that you have been in contact with us via Facebook and we are glad that you’ve already received a response. We kindly ask you to keep the communication via one channel if possible, to avoid any confusion. &gt;&gt;&gt;",1.1315585284040868e+18,8.028458912961946e+17,en,56377143,@edaobradovic we noticed that you have been in contact with us via facebook and we are glad that youve already received a response we kindly ask you to keep the communication via one channel if possible to avoid any confusion gtgtgt,1131558528404086784
1131559961153212416,2019-05-23 13:58:12,"@EdaObradovic &lt;&lt;&lt; If you prefer to continue our conversation here, please let us know. Thank you for your understanding.",1.1315585284040868e+18,8.028458912961946e+17,en,56377143,@edaobradovic ltltlt if you prefer to continue our conversation here please let us know thank you for your understanding,1131558528404086784
1131561542078607363,2019-05-23 14:04:29,"@KLM AGAIN extremely disappointing experience flying with KLM...we have wedding tomorrow, almost missed connecting flight, crew assured us luggage was on next flight, landed this am but no luggage!!! luggage stuck in AMS &amp; DUS - been calling customer services all day! USELESS!!",,56377143.0,en,911178122,@klm again extremely disappointing experience flying with klmwe have wedding tomorrow almost missed connecting flight crew assured us luggage was on next flight landed this am but no luggage!!! luggage stuck in ams amp dus been calling customer services all day! useless!!,1131561542078607363
1131563001562189824,2019-05-23 14:10:17,"@tamasinemcnabb Our sincere apologies for the delayed baggage. With your PIR (Property Irregularity Report) code and name, you can check the status of your baggage via: https://t.co/jofmUthCoz. All updates will be published there.",1.1315615420786074e+18,911178122.0,en,56377143,@tamasinemcnabb our sincere apologies for the delayed baggage with your pir property irregularity report code and name you can check the status of your baggage via all updates will be published there,1131561542078607363
1131565578471313409,2019-05-23 14:20:32,"Beste @KLM ,hebben jullie storing op de website?? Kom niet verder dan vluchten kiezen en dan heb ik al minstens een uur een draaiend motortje in beeld???",,,nl,53851028,beste @klm hebben jullie storing op de website?? kom niet verder dan vluchten kiezen en dan heb ik al minstens een uur een draaiend motortje in beeld???,1131565578471313409
1131569072745963520,2019-05-23 14:34:25,"@Mariek68 Hallo Marieke, bedankt voor je berichtje.  Op dit moment is er bij ons geen storing bekend.  Begrijpen we goed dat je een nieuwe boeking wilt maken?  Mocht dit het geval zijn,  dan assisteren we je graag . Zou je ons een DM kunnen sturen?",1.1315655784713134e+18,53851028.0,nl,56377143,@mariek68 hallo marieke bedankt voor je berichtje op dit moment is er bij ons geen storing bekend begrijpen we goed dat je een nieuwe boeking wilt maken? mocht dit het geval zijn dan assisteren we je graag zou je ons een dm kunnen sturen?,1131565578471313409
1131569940291620865,2019-05-23 14:37:51,"@KLM Ik ga morgen boeken,maar wilde even kijken hoe en wat,en welke stoelen ik wilde boeken bv.Maar zo kom ik er helaas niet... Morgen beter hopelijk",1.1315690727459635e+18,56377143.0,nl,53851028,@klm ik ga morgen boekenmaar wilde even kijken hoe en waten welke stoelen ik wilde boeken bvmaar zo kom ik er helaas niet morgen beter hopelijk,1131565578471313409
1131576622228934656,2019-05-23 15:04:25,"@Mariek68 We raden je aan om te proberen je cookies te verwijderen, misschien dat dit het probleem verhelpt. Of eventueel de website te openen in een andere browser.  Mocht je morgen nog problemen hebben, dan horen wij het graag!",1.1315699402916209e+18,53851028.0,nl,56377143,@mariek68 we raden je aan om te proberen je cookies te verwijderen misschien dat dit het probleem verhelpt of eventueel de website te openen in een andere browser mocht je morgen nog problemen hebben dan horen wij het graag!,1131565578471313409
1131577388683411456,2019-05-23 15:07:27,"@KLM Ik heb die cookies al verwijderd,want de prijzen van de vliegreizen werden steeds hoger,hoe meer ik keek. Ik ga het morgen weer proberen,nog leuke aanbieding???  Hihi #durftevragen",1.1315766222289347e+18,56377143.0,nl,53851028,@klm ik heb die cookies al verwijderdwant de prijzen van de vliegreizen werden steeds hogerhoe meer ik keek ik ga het morgen weer proberennog leuke aanbieding??? hihi #durftevragen,1131565578471313409
1131586230175580167,2019-05-23 15:42:35,@Mariek68 Via de volgende link is het mogelijk om de aanbiedingen te bekijken van dit moment:  https://t.co/Vh2CB6qcNT.  Ook kan je als eerste op de hoogte zijn van de beste deals en speciale aanbiedingen via onze nieuwsbrief. Je kunt je hier: https://t.co/rm6eC8nYDa eenvoudig inschrijven.,1.1315773886834115e+18,53851028.0,nl,56377143,@mariek68 via de volgende link is het mogelijk om de aanbiedingen te bekijken van dit moment ook kan je als eerste op de hoogte zijn van de beste deals en speciale aanbiedingen via onze nieuwsbrief je kunt je hier eenvoudig inschrijven,1131565578471313409
1131588908347740161,2019-05-23 15:53:14,"@KLM Eerste link met aanbiedingen van dit moment werkt helaas niet. Voor nieuwsbrief ga ik me opgeven,maar zal te laat zijn voor aanbiedingen voor morgen...",1.1315862301755802e+18,56377143.0,nl,53851028,@klm eerste link met aanbiedingen van dit moment werkt helaas niet voor nieuwsbrief ga ik me opgevenmaar zal te laat zijn voor aanbiedingen voor morgen,1131565578471313409
1131592406992916481,2019-05-23 16:07:08,"@Mariek68 Onze excuses, via de volgende link zou het mogelijk moeten zijn om de aanbiedingen alsnog te bekijken: https://t.co/EGky79Urj2. Dat klopt, de nieuwsbrief zal je informeren over acties en speciale aanbiedingen die in de toekomst zullen worden aangeboden.",1.1315889083477402e+18,53851028.0,nl,56377143,@mariek68 onze excuses via de volgende link zou het mogelijk moeten zijn om de aanbiedingen alsnog te bekijken dat klopt de nieuwsbrief zal je informeren over acties en speciale aanbiedingen die in de toekomst zullen worden aangeboden,1131565578471313409
1131594429813460992,2019-05-23 16:15:10,"@KLM Bedankt voor volgende link,maar helaas niets voor mij bij. Package deals niet handig,daar ik geen hotel nodig heb( heb familie daar) , en World Business Class is voor iemand die in verpleging werkt,geen optie 🤪",1.1315924069929165e+18,56377143.0,nl,53851028,@klm bedankt voor volgende linkmaar helaas niets voor mij bij package deals niet handigdaar ik geen hotel nodig heb heb familie daar en world business class is voor iemand die in verpleging werktgeen optie,1131565578471313409
1131573321932234753,2019-05-23 14:51:18,@KLM  Hoping this tweet will reach your customer care reps! We're excited for our tip in July but there was an error on our booking. Thanks in advance for making this right!,,56377143.0,en,19720006,@klm hoping this tweet will reach your customer care reps! were excited for our tip in july but there was an error on our booking thanks in advance for making this right!,1131573321932234753
1131574651832946689,2019-05-23 14:56:35,@MsGoGetter We are here to assist you 24/7! Can you let us know how we can help you?,1.1315733219322348e+18,19720006.0,en,56377143,@msgogetter we are here to assist you 247! can you let us know how we can help you?,1131573321932234753
1131575640514281472,2019-05-23 15:00:31,"@KLM Thank you for responding! Yes, Please resolve and Respond to my online request for a booking and billing error. Can I DM the Case #?",1.1315746518329467e+18,56377143.0,en,19720006,@klm thank you for responding! yes please resolve and respond to my online request for a booking and billing error can i dm the case #?,1131573321932234753
1131577666459578368,2019-05-23 15:08:34,"@MsGoGetter We would like to assist you. Can you share your booking code, full name, flight number and flight date, and the payment type via DM so we can check?",1.1315756405142815e+18,19720006.0,en,56377143,@msgogetter we would like to assist you can you share your booking code full name flight number and flight date and the payment type via dm so we can check?,1131573321932234753
1131577841013800961,2019-05-23 15:09:15,"@KLM Thanks, i've seen the information!",1.1315776664595784e+18,56377143.0,en,19720006,@klm thanks ive seen the information!,1131573321932234753
1131578843758829568,2019-05-23 15:13:14,@MsGoGetter We have responded to your DM.,1.131577841013801e+18,19720006.0,en,56377143,@msgogetter we have responded to your dm,1131573321932234753
1131569825485066240,2019-05-23 14:37:24,"Zeer ongewenste telemarketing aangaande mijn @flyingbluenews lidmaatschap en dan weer gewezen worden op het bel-me-niet register. 

Wanneer gaan ze nou eens regelen dat je bestaande klanten ook niet mag lastigvallen met dit soort bullshit? @KLM",,,nl,43763476,zeer ongewenste telemarketing aangaande mijn @flyingbluenews lidmaatschap en dan weer gewezen worden op het belmeniet register wanneer gaan ze nou eens regelen dat je bestaande klanten ook niet mag lastigvallen met dit soort bullshit? @klm,1131569825485066240
1131577382840803336,2019-05-23 15:07:26,"@Roofkip Hallo Anne,  het spijt ons dit te lezen.  Zou je ons  verder kunnen toelichten over wat er gebeurd is?  We wachten je berichtje af.",1.1315698254850662e+18,43763476.0,nl,56377143,@roofkip hallo anne het spijt ons dit te lezen zou je ons verder kunnen toelichten over wat er gebeurd is? we wachten je berichtje af,1131569825485066240
1131579686222479361,2019-05-23 15:16:35,"@KLM Het gebruikelijke wat callcenters doen, bellen als je aan het werk bent en door blijven drammen, in dit geval over de mogelijkheden van mijn flying blue lidmaatschap. Ik had eigenlijk gehoopt (en verwacht) dat jullie dit soort opties niet zouden inzetten om klanten te benaderen..",1.1315773828408033e+18,56377143.0,nl,43763476,@klm het gebruikelijke wat callcenters doen bellen als je aan het werk bent en door blijven drammen in dit geval over de mogelijkheden van mijn flying blue lidmaatschap ik had eigenlijk gehoopt en verwacht dat jullie dit soort opties niet zouden inzetten om klanten te benaderen,1131569825485066240
1131580190205853697,2019-05-23 15:18:35,"@KLM En hartstikke leuk om meer uit mijn lidmaatschap te halen, maar stuur maar gewoon een mailtje met m’n opties 🙄",1.1315773828408033e+18,56377143.0,nl,43763476,@klm en hartstikke leuk om meer uit mijn lidmaatschap te halen maar stuur maar gewoon een mailtje met mn opties,1131569825485066240
1131588323074551810,2019-05-23 15:50:54,@Roofkip &gt;&gt; Bedankt voor de uitleg! Flying Blue belt leden niet over het lidmaatschap.  Wanneer Flying Blue belt is dit betreffende een bestaande boeking en kan gaan om een annulering of vertraging. We denken dat je gebeld bent door American Express. &gt;&gt;,1.1315801902058537e+18,43763476.0,nl,56377143,@roofkip gtgt bedankt voor de uitleg! flying blue belt leden niet over het lidmaatschap wanneer flying blue belt is dit betreffende een bestaande boeking en kan gaan om een annulering of vertraging we denken dat je gebeld bent door american express gtgt,1131569825485066240
1131588461159419904,2019-05-23 15:51:27,@Roofkip &gt;&gt; Je kunt bij hun aangeven niet meer gebeld te willen worden. American Express benadert leden om ze te informeren over de voordelen van de Flying Blue AMEX kaart. &lt;&lt;,1.1315801902058537e+18,43763476.0,nl,56377143,@roofkip gtgt je kunt bij hun aangeven niet meer gebeld te willen worden american express benadert leden om ze te informeren over de voordelen van de flying blue amex kaart ltlt,1131569825485066240
1131619851318059009,2019-05-23 17:56:11,"@KLM Thanks, duidelijk!",1.1315884611594199e+18,56377143.0,nl,43763476,@klm thanks duidelijk!,1131569825485066240
